Salary,YearsCode,EdLevel,RemoteWork,Is_USA
52853.0,5.0,Masters,Hybrid,0
155984.0,15.0,Bachelors,Hybrid,0
45111.0,7.0,Masters,Hybrid,0
140000.0,4.0,Bachelors,Remote,1
85925.0,24.0,Masters,Remote,0
42962.0,4.0,Bachelors,Hybrid,0
40814.0,12.0,Masters,In-person,0
66769.0,35.0,Masters,Hybrid,0
63694.0,45.0,Masters,Hybrid,0
144000.0,19.0,Bachelors,Hybrid,1
48333.0,4.0,Masters,Hybrid,0
85886.0,16.0,Masters,Hybrid,0
42962.0,8.0,Masters,Hybrid,0
85925.0,12.0,Masters,Remote,0
140000.0,4.0,Masters,Hybrid,1
75000.0,3.0,Bachelors,Remote,1
75184.0,12.0,Bachelors,Remote,0
22128.0,20.0,Bachelors,Remote,0
84232.0,12.0,Masters,Hybrid,0
40763.0,6.0,Bachelors,Hybrid,0
77707.0,42.0,Bachelors,Remote,0
48333.0,8.0,Masters,Hybrid,0
86401.0,8.0,Masters,In-person,0
36518.0,9.0,Bachelors,Remote,0
81526.0,10.0,Bachelors,Remote,0
85000.0,17.0,Bachelors,Remote,1
77014.0,14.0,Masters,Remote,0
40000.0,7.0,Masters,Remote,0
30074.0,9.0,Bachelors,Hybrid,0
76091.0,30.0,Masters,Hybrid,0
48578.0,5.0,Masters,Remote,0
61222.0,10.0,Masters,Hybrid,0
85350.0,6.0,Bachelors,Remote,0
39490.0,15.0,Masters,Hybrid,0
75184.0,15.0,Masters,Hybrid,0
41888.0,6.0,Bachelors,Hybrid,0
74052.0,17.0,Masters,Remote,0
42962.0,17.0,Bachelors,Hybrid,0
200000.0,40.0,Bachelors,Remote,1
140000.0,13.0,Masters,Hybrid,1
47259.0,15.0,Masters,Hybrid,0
53703.0,13.0,Masters,Remote,0
76433.0,28.0,Masters,Hybrid,0
120000.0,30.0,Masters,Remote,0
51555.0,10.0,Masters,Hybrid,0
48333.0,6.0,Bachelors,Hybrid,0
127388.0,30.0,Masters,Hybrid,0
75184.0,15.0,Masters,Hybrid,0
165000.0,28.0,Bachelors,Remote,1
142666.0,24.0,Masters,Hybrid,0
29621.0,10.0,Masters,Remote,0
75184.0,22.0,Masters,In-person,0
32544.0,19.0,Bachelors,Hybrid,0
96682.0,10.0,Bachelors,Remote,0
46622.0,25.0,Masters,Remote,0
64444.0,15.0,Masters,Hybrid,0
34338.0,18.0,Masters,Hybrid,0
110000.0,7.0,Bachelors,Remote,1
46722.0,7.0,Masters,Hybrid,0
63694.0,26.0,Bachelors,Remote,0
44397.0,7.0,Bachelors,Hybrid,0
41888.0,10.0,Masters,Hybrid,0
74052.0,10.0,Masters,Remote,0
99000.0,9.0,Masters,Hybrid,1
39745.0,18.0,Bachelors,Remote,0
72000.0,15.0,Masters,Remote,0
111417.0,12.0,Bachelors,In-person,0
95384.0,10.0,Bachelors,Hybrid,0
100000.0,16.0,Masters,Hybrid,1
128400.0,13.0,Bachelors,Remote,0
152865.0,2.0,Masters,In-person,0
90000.0,18.0,Bachelors,Remote,1
53703.0,10.0,Masters,Hybrid,0
44757.0,25.0,Masters,Hybrid,0
60000.0,12.0,Bachelors,Hybrid,1
41469.0,5.0,Masters,Remote,0
155000.0,7.0,Bachelors,Remote,1
43068.0,15.0,Bachelors,Hybrid,0
125000.0,22.0,Bachelors,Hybrid,1
107406.0,9.0,Bachelors,Remote,0
28000.0,20.0,Masters,In-person,0
75184.0,10.0,Masters,Hybrid,0
48333.0,22.0,Masters,Hybrid,0
55000.0,11.0,Masters,Remote,0
47259.0,5.0,Masters,Hybrid,0
24684.0,7.0,Masters,Remote,0
110000.0,10.0,Bachelors,Remote,1
82500.0,15.0,Bachelors,In-person,1
135000.0,14.0,Bachelors,Remote,1
225000.0,40.0,Bachelors,Remote,1
123419.0,15.0,Masters,Remote,0
48333.0,8.0,Bachelors,Hybrid,0
60147.0,12.0,Masters,Hybrid,0
118483.0,20.0,Masters,Remote,0
38556.0,4.0,Bachelors,In-person,0
21327.0,6.0,Bachelors,Hybrid,0
70656.0,26.0,Masters,Remote,0
110000.0,24.0,Masters,Hybrid,1
55851.0,23.0,Masters,Remote,0
42962.0,10.0,Bachelors,In-person,0
109000.0,7.0,Bachelors,Remote,1
53703.0,30.0,Bachelors,In-person,0
200000.0,30.0,Masters,Hybrid,1
56239.0,16.0,Bachelors,Remote,0
100107.0,7.0,Bachelors,Hybrid,1
73567.0,15.0,Bachelors,Hybrid,0
86000.0,9.0,Bachelors,Hybrid,0
150000.0,9.0,Bachelors,Remote,1
76000.0,8.0,Masters,Remote,0
200000.0,15.0,Masters,Hybrid,1
77332.0,17.0,Masters,Remote,0
107406.0,14.0,Bachelors,Remote,0
64885.0,7.0,Masters,Remote,0
67000.0,8.0,Masters,Remote,0
73036.0,4.0,Masters,Hybrid,0
111417.0,15.0,Bachelors,Hybrid,0
73036.0,19.0,Bachelors,Hybrid,0
130000.0,15.0,Masters,In-person,0
53703.0,6.0,Masters,Hybrid,0
107406.0,23.0,Masters,Remote,0
85350.0,27.0,Bachelors,Remote,0
90721.0,13.0,Bachelors,Hybrid,0
55200.0,6.0,Bachelors,Remote,0
120000.0,10.0,Bachelors,Remote,1
96000.0,7.0,Bachelors,In-person,1
38666.0,30.0,Bachelors,Remote,0
75000.0,4.0,Bachelors,Hybrid,1
120000.0,11.0,Bachelors,Hybrid,1
51555.0,4.0,Bachelors,In-person,0
20000.0,13.0,Bachelors,Remote,0
58154.0,13.0,Bachelors,Remote,0
81528.0,40.0,Bachelors,In-person,0
101770.0,15.0,Masters,Remote,0
53703.0,8.0,Masters,Hybrid,0
140000.0,6.0,Masters,In-person,1
95592.0,12.0,Masters,Hybrid,0
100000.0,12.0,Masters,Remote,0
128887.0,17.0,Masters,Hybrid,0
61789.0,16.0,Bachelors,Hybrid,0
160000.0,10.0,Bachelors,Remote,1
69814.0,38.0,Masters,Hybrid,0
52951.0,4.0,Bachelors,Remote,0
147770.0,45.0,Bachelors,Remote,0
64444.0,4.0,Masters,Hybrid,0
76433.0,10.0,Bachelors,Hybrid,0
48333.0,15.0,Bachelors,Remote,0
86870.0,24.0,Bachelors,Hybrid,0
150000.0,11.0,Bachelors,In-person,1
99099.0,9.0,Bachelors,Hybrid,0
29000.0,7.0,Bachelors,Hybrid,0
58154.0,4.0,Masters,Remote,0
20000.0,4.0,Bachelors,Hybrid,0
92546.0,21.0,Bachelors,Remote,0
48787.0,8.0,Masters,Remote,0
53703.0,5.0,Masters,Remote,0
120000.0,10.0,Bachelors,Hybrid,1
75184.0,10.0,Bachelors,Remote,0
76433.0,26.0,Masters,Remote,0
191608.0,21.0,Bachelors,Remote,0
70063.0,33.0,Bachelors,Hybrid,0
88073.0,15.0,Masters,Hybrid,0
151860.0,17.0,Masters,Hybrid,1
78023.0,15.0,Masters,Hybrid,0
64257.0,10.0,Masters,Remote,0
250000.0,15.0,Bachelors,Remote,1
91000.0,5.0,Bachelors,Hybrid,1
60192.0,10.0,Masters,Hybrid,0
132000.0,6.0,Bachelors,Remote,1
23712.0,6.0,Bachelors,Remote,0
122611.0,28.0,Masters,Hybrid,0
63370.0,16.0,Masters,Hybrid,0
175000.0,45.0,Masters,Remote,1
60000.0,13.0,Bachelors,In-person,1
66000.0,7.0,Bachelors,Hybrid,1
71962.0,15.0,Masters,Remote,0
85925.0,15.0,Masters,In-person,0
70000.0,8.0,Masters,Remote,0
21564.0,14.0,Masters,In-person,0
140000.0,27.0,Bachelors,Remote,1
60147.0,15.0,Bachelors,Hybrid,0
37592.0,5.0,Bachelors,Remote,0
155739.0,32.0,Masters,Remote,0
33941.0,12.0,Bachelors,Remote,0
80562.0,18.0,Bachelors,Remote,0
34958.0,19.0,Masters,Remote,0
100000.0,30.0,Bachelors,Remote,1
32495.0,14.0,Bachelors,Remote,0
157000.0,13.0,Bachelors,Remote,1
214000.0,15.0,Bachelors,Hybrid,1
210000.0,26.0,Bachelors,Remote,1
100000.0,8.0,Bachelors,Hybrid,1
69000.0,19.0,Masters,Remote,0
53869.0,8.0,Masters,Hybrid,0
167125.0,24.0,Bachelors,Hybrid,0
130000.0,6.0,Bachelors,Hybrid,1
120000.0,10.0,Bachelors,Remote,1
25123.0,8.0,Bachelors,Remote,0
70193.0,23.0,Bachelors,Hybrid,0
22000.0,5.0,Masters,Remote,0
130847.0,30.0,Bachelors,Hybrid,0
128887.0,20.0,Masters,Remote,0
205000.0,21.0,Masters,Remote,1
96666.0,14.0,Masters,Hybrid,0
57999.0,13.0,Masters,Hybrid,0
48333.0,11.0,Bachelors,Hybrid,0
80000.0,12.0,Masters,In-person,1
120000.0,14.0,Masters,Remote,0
58000.0,7.0,Bachelors,Remote,0
130000.0,6.0,Bachelors,Hybrid,1
78980.0,11.0,Masters,Remote,0
53703.0,16.0,Masters,Remote,0
31105.0,12.0,Bachelors,Remote,0
66592.0,6.0,Masters,Hybrid,0
138242.0,27.0,Masters,Hybrid,0
90866.0,42.0,Masters,Hybrid,0
155000.0,10.0,Masters,Remote,1
23959.0,8.0,Bachelors,Remote,0
27251.0,6.0,Bachelors,In-person,0
109039.0,10.0,Bachelors,Hybrid,0
80000.0,29.0,Bachelors,Hybrid,1
37297.0,12.0,Bachelors,Hybrid,0
34169.0,12.0,Masters,Hybrid,0
50000.0,20.0,Bachelors,Remote,0
130000.0,18.0,Bachelors,Remote,1
75000.0,20.0,Masters,Remote,0
90000.0,17.0,Bachelors,Hybrid,1
52461.0,4.0,Bachelors,Hybrid,0
37026.0,10.0,Masters,Remote,0
140000.0,8.0,Bachelors,Remote,1
150000.0,25.0,Bachelors,Remote,1
100000.0,12.0,Bachelors,Remote,1
120000.0,15.0,Bachelors,Hybrid,1
140000.0,15.0,Bachelors,In-person,1
55422.0,12.0,Bachelors,Remote,0
28712.0,12.0,Bachelors,In-person,0
55851.0,9.0,Masters,Hybrid,0
126000.0,18.0,Bachelors,Remote,1
136000.0,12.0,Masters,Hybrid,1
80000.0,30.0,Bachelors,Remote,1
60000.0,10.0,Masters,Remote,0
74647.0,25.0,Masters,Hybrid,0
121000.0,8.0,Bachelors,Hybrid,1
61710.0,8.0,Masters,Remote,0
70888.0,23.0,Masters,Hybrid,0
74239.0,7.0,Masters,Remote,0
55851.0,2.0,Bachelors,In-person,0
35444.0,13.0,Bachelors,In-person,0
47854.0,20.0,Bachelors,Hybrid,0
69905.0,11.0,Masters,Remote,0
85925.0,13.0,Masters,Remote,0
87231.0,18.0,Bachelors,Hybrid,0
133700.0,25.0,Bachelors,Hybrid,0
72693.0,37.0,Bachelors,Remote,0
74052.0,8.0,Masters,Remote,0
43326.0,8.0,Masters,Hybrid,0
230000.0,40.0,Bachelors,In-person,1
180000.0,14.0,Bachelors,Remote,1
91314.0,8.0,Masters,Remote,0
95708.0,12.0,Bachelors,Remote,0
37026.0,8.0,Masters,Remote,0
29595.0,20.0,Bachelors,Remote,0
126047.0,17.0,Masters,In-person,1
82802.0,36.0,Masters,Hybrid,0
66877.0,28.0,Masters,In-person,0
66592.0,9.0,Masters,Hybrid,0
132110.0,10.0,Bachelors,Hybrid,0
140000.0,9.0,Bachelors,Hybrid,1
64257.0,9.0,Bachelors,Remote,0
64444.0,13.0,Masters,Hybrid,0
79481.0,11.0,Bachelors,Remote,0
240000.0,32.0,Bachelors,Hybrid,1
135000.0,14.0,Bachelors,In-person,1
81161.0,15.0,Masters,Remote,0
90221.0,35.0,Masters,Hybrid,0
63907.0,11.0,Masters,Hybrid,0
175000.0,11.0,Bachelors,Remote,1
57999.0,32.0,Masters,Hybrid,0
115000.0,8.0,Masters,Remote,1
20000.0,5.0,Masters,Hybrid,0
175000.0,22.0,Bachelors,Remote,1
159235.0,22.0,Masters,Remote,0
74239.0,9.0,Bachelors,Remote,0
42392.0,14.0,Masters,Remote,0
32222.0,8.0,Bachelors,Hybrid,0
120000.0,10.0,Masters,Remote,1
27926.0,12.0,Bachelors,Remote,0
156000.0,12.0,Masters,Remote,1
27926.0,2.0,Bachelors,Hybrid,0
64444.0,14.0,Bachelors,In-person,0
160000.0,12.0,Bachelors,Remote,1
65152.0,14.0,Masters,Hybrid,0
35000.0,4.0,Bachelors,Remote,0
81663.0,9.0,Masters,Remote,0
127388.0,26.0,Bachelors,Hybrid,0
97740.0,25.0,Bachelors,Hybrid,0
140000.0,17.0,Bachelors,Hybrid,1
185000.0,4.0,Bachelors,Hybrid,1
20514.0,15.0,Bachelors,Hybrid,0
45000.0,6.0,Masters,In-person,1
28512.0,5.0,Bachelors,Remote,0
80555.0,12.0,Masters,Hybrid,0
63862.0,37.0,Masters,Hybrid,0
132132.0,30.0,Bachelors,Remote,0
117320.0,16.0,Bachelors,Remote,1
50955.0,15.0,Bachelors,Hybrid,0
42038.0,3.0,Bachelors,Hybrid,0
170000.0,9.0,Bachelors,Hybrid,1
140000.0,10.0,Bachelors,Remote,1
80555.0,5.0,Bachelors,Hybrid,0
65424.0,13.0,Bachelors,Hybrid,0
57723.0,10.0,Bachelors,Remote,0
130000.0,11.0,Bachelors,Hybrid,1
72000.0,24.0,Masters,Remote,0
130000.0,18.0,Bachelors,Remote,1
112200.0,7.0,Masters,Remote,1
190000.0,27.0,Bachelors,Remote,1
99888.0,11.0,Masters,Hybrid,0
37592.0,7.0,Bachelors,Remote,0
80555.0,14.0,Masters,Hybrid,0
86000.0,30.0,Bachelors,Remote,0
101770.0,44.0,Bachelors,Remote,0
73621.0,12.0,Masters,Hybrid,1
45111.0,24.0,Bachelors,In-person,0
180000.0,10.0,Bachelors,Remote,1
71090.0,15.0,Masters,Remote,0
140000.0,25.0,Bachelors,Hybrid,1
80000.0,9.0,Masters,Remote,0
110493.0,13.0,Bachelors,Remote,0
105000.0,15.0,Masters,Hybrid,1
128887.0,22.0,Masters,In-person,0
79552.0,11.0,Masters,Hybrid,0
118147.0,15.0,Masters,Remote,0
124807.0,23.0,Masters,In-person,0
200000.0,15.0,Bachelors,Hybrid,1
190000.0,11.0,Bachelors,Remote,0
115615.0,25.0,Bachelors,Hybrid,0
153273.0,10.0,Bachelors,Hybrid,0
92000.0,5.0,Bachelors,In-person,1
24224.0,4.0,Bachelors,Remote,0
87231.0,10.0,Bachelors,Remote,0
64444.0,18.0,Bachelors,In-person,0
36518.0,3.0,Bachelors,Hybrid,0
140000.0,12.0,Masters,Remote,1
101403.0,30.0,Bachelors,Remote,0
85130.0,18.0,Bachelors,Hybrid,0
51018.0,11.0,Masters,Hybrid,0
170000.0,10.0,Bachelors,Remote,1
120000.0,10.0,Bachelors,Remote,1
37200.0,6.0,Bachelors,Remote,0
64444.0,33.0,Bachelors,Remote,0
76373.0,20.0,Bachelors,Remote,0
138000.0,9.0,Bachelors,Remote,1
87268.0,9.0,Masters,Remote,0
125525.0,45.0,Bachelors,In-person,0
95541.0,7.0,Masters,Remote,0
45111.0,3.0,Bachelors,Hybrid,0
200000.0,30.0,Masters,In-person,1
27973.0,16.0,Bachelors,Remote,0
50987.0,24.0,Bachelors,Remote,0
79089.0,10.0,Bachelors,Hybrid,0
107000.0,11.0,Bachelors,Hybrid,1
50955.0,17.0,Masters,Remote,0
134000.0,10.0,Bachelors,Remote,1
82582.0,20.0,Bachelors,In-person,0
200000.0,12.0,Bachelors,Hybrid,1
250000.0,35.0,Masters,Hybrid,1
95000.0,15.0,Bachelors,Remote,0
100000.0,3.0,Bachelors,Remote,1
90000.0,12.0,Bachelors,Remote,1
130000.0,40.0,Masters,Remote,1
120000.0,10.0,Bachelors,Remote,1
46298.0,12.0,Bachelors,In-person,0
170000.0,35.0,Masters,Remote,1
120000.0,23.0,Bachelors,Hybrid,0
124000.0,7.0,Bachelors,Remote,1
95000.0,3.0,Bachelors,Hybrid,1
142478.0,21.0,Bachelors,Remote,0
96666.0,10.0,Masters,Hybrid,0
23014.0,9.0,Masters,Remote,0
67968.0,16.0,Bachelors,Remote,0
125000.0,8.0,Bachelors,Hybrid,1
127940.0,35.0,Masters,Remote,0
21189.0,14.0,Bachelors,Hybrid,0
123578.0,20.0,Masters,Remote,0
130000.0,12.0,Bachelors,Remote,1
115615.0,27.0,Bachelors,Hybrid,0
63644.0,25.0,Bachelors,Remote,0
107406.0,26.0,Masters,Remote,0
46246.0,18.0,Bachelors,Hybrid,0
154000.0,16.0,Bachelors,Remote,1
53317.0,16.0,Masters,Remote,0
130558.0,28.0,Bachelors,In-person,0
181000.0,40.0,Bachelors,Remote,1
130000.0,7.0,Masters,Hybrid,1
180000.0,12.0,Masters,In-person,1
80555.0,35.0,Masters,Hybrid,0
190000.0,22.0,Bachelors,Hybrid,1
165165.0,14.0,Bachelors,Hybrid,0
161109.0,28.0,Masters,Remote,0
92525.0,22.0,Bachelors,Remote,0
82966.0,28.0,Masters,Hybrid,0
145000.0,8.0,Bachelors,Remote,1
160000.0,34.0,Bachelors,Hybrid,1
46092.0,5.0,Bachelors,Hybrid,0
186000.0,35.0,Bachelors,Remote,1
250000.0,9.0,Bachelors,Remote,1
123999.0,22.0,Bachelors,Remote,0
39934.0,6.0,Bachelors,In-person,0
32222.0,35.0,Bachelors,Remote,0
240000.0,25.0,Bachelors,Hybrid,1
65000.0,14.0,Bachelors,In-person,1
150000.0,15.0,Bachelors,In-person,1
82737.0,13.0,Masters,Remote,0
75184.0,8.0,Bachelors,Remote,0
38044.0,13.0,Masters,Remote,0
87231.0,4.0,Bachelors,Hybrid,0
150000.0,30.0,Bachelors,Remote,1
47250.0,8.0,Masters,Remote,0
110000.0,3.0,Bachelors,Hybrid,1
47144.0,16.0,Bachelors,Hybrid,0
34694.0,14.0,Masters,Remote,0
48704.0,30.0,Bachelors,Remote,0
85886.0,10.0,Bachelors,Hybrid,0
190932.0,21.0,Bachelors,Hybrid,0
83243.0,7.0,Bachelors,In-person,0
50000.0,8.0,Bachelors,Hybrid,0
130847.0,16.0,Masters,Hybrid,0
141600.0,17.0,Bachelors,Remote,1
109039.0,24.0,Bachelors,Remote,0
103063.0,15.0,Bachelors,Hybrid,0
77763.0,14.0,Masters,Hybrid,0
99099.0,26.0,Bachelors,Hybrid,0
215234.0,40.0,Masters,In-person,0
61457.0,6.0,Bachelors,Hybrid,0
193000.0,10.0,Masters,Hybrid,1
25548.0,7.0,Bachelors,Hybrid,0
55630.0,8.0,Masters,In-person,0
115500.0,6.0,Masters,Remote,1
200000.0,20.0,Bachelors,Remote,1
220000.0,8.0,Masters,Remote,1
112309.0,24.0,Bachelors,Hybrid,0
61768.0,15.0,Bachelors,Hybrid,0
140000.0,15.0,Masters,Remote,0
71962.0,8.0,Masters,Remote,0
32002.0,13.0,Bachelors,Hybrid,0
83744.0,14.0,Bachelors,In-person,0
89726.0,25.0,Masters,Hybrid,0
85925.0,29.0,Masters,Hybrid,0
42962.0,24.0,Masters,In-person,0
47854.0,8.0,Bachelors,Hybrid,0
85925.0,22.0,Masters,Hybrid,0
38283.0,12.0,Bachelors,Hybrid,0
78000.0,10.0,Bachelors,Remote,1
125000.0,10.0,Bachelors,Hybrid,1
52175.0,9.0,Masters,Hybrid,0
127050.0,10.0,Masters,Remote,1
55708.0,17.0,Bachelors,In-person,0
73036.0,8.0,Masters,Hybrid,0
80555.0,22.0,Masters,Remote,0
39479.0,20.0,Bachelors,Hybrid,0
96666.0,17.0,Bachelors,Hybrid,0
31105.0,18.0,Bachelors,Hybrid,0
115615.0,25.0,Masters,Hybrid,0
56710.0,25.0,Masters,Hybrid,0
33973.0,24.0,Masters,In-person,0
37521.0,5.0,Bachelors,In-person,0
120000.0,20.0,Masters,Remote,0
69814.0,20.0,Bachelors,Remote,0
27516.0,13.0,Masters,Hybrid,0
37592.0,30.0,Bachelors,In-person,0
114559.0,34.0,Masters,Remote,0
54660.0,6.0,Masters,Remote,0
64444.0,10.0,Bachelors,Remote,0
100000.0,11.0,Masters,Remote,0
61866.0,9.0,Masters,Hybrid,0
81629.0,25.0,Masters,Hybrid,0
23629.0,8.0,Masters,Hybrid,0
38633.0,7.0,Bachelors,In-person,0
170000.0,26.0,Bachelors,Remote,1
107406.0,12.0,Bachelors,Hybrid,0
20000.0,1.0,Bachelors,In-person,1
25123.0,9.0,Masters,Remote,0
171974.0,30.0,Bachelors,Hybrid,0
49368.0,18.0,Masters,Hybrid,0
103243.0,13.0,Masters,Hybrid,0
27595.0,11.0,Bachelors,In-person,0
69814.0,10.0,Masters,In-person,0
75184.0,22.0,Masters,Hybrid,0
80000.0,16.0,Masters,Remote,0
60000.0,5.0,Bachelors,Hybrid,1
91295.0,8.0,Masters,Hybrid,0
32576.0,6.0,Bachelors,Hybrid,0
75184.0,25.0,Masters,In-person,0
61557.0,13.0,Bachelors,Hybrid,0
88610.0,5.0,Bachelors,Remote,0
71962.0,6.0,Bachelors,Hybrid,0
26852.0,6.0,Bachelors,Hybrid,0
22409.0,14.0,Masters,Hybrid,0
29913.0,7.0,Bachelors,Hybrid,0
49368.0,30.0,Masters,Hybrid,0
139628.0,9.0,Masters,Remote,0
59337.0,9.0,Masters,Hybrid,0
64968.0,22.0,Masters,Remote,0
99888.0,5.0,Bachelors,Remote,0
80555.0,16.0,Masters,Hybrid,0
93591.0,12.0,Bachelors,In-person,0
35151.0,3.0,Bachelors,Remote,0
50773.0,10.0,Bachelors,Hybrid,0
158558.0,25.0,Bachelors,Hybrid,0
39490.0,3.0,Bachelors,Remote,0
69814.0,41.0,Masters,Hybrid,0
133757.0,7.0,Bachelors,Hybrid,0
64444.0,12.0,Bachelors,Hybrid,0
20876.0,16.0,Masters,Remote,0
59073.0,8.0,Bachelors,Hybrid,0
20039.0,12.0,Bachelors,Hybrid,0
141776.0,29.0,Masters,Remote,0
42962.0,8.0,Masters,Hybrid,0
69814.0,22.0,Masters,Hybrid,0
36303.0,5.0,Masters,Hybrid,0
35444.0,10.0,Masters,Remote,0
127528.0,20.0,Masters,Hybrid,0
78407.0,23.0,Bachelors,Remote,0
51555.0,25.0,Masters,Remote,0
98089.0,16.0,Bachelors,Hybrid,0
96666.0,20.0,Masters,Hybrid,0
37592.0,13.0,Masters,Hybrid,0
45111.0,5.0,Masters,Remote,0
140127.0,15.0,Masters,Hybrid,0
53703.0,16.0,Masters,Remote,0
29621.0,10.0,Masters,Remote,0
72978.0,11.0,Masters,Remote,0
60147.0,22.0,Masters,Hybrid,0
75184.0,15.0,Masters,Hybrid,0
23927.0,7.0,Bachelors,In-person,0
75184.0,8.0,Bachelors,Hybrid,0
32222.0,14.0,Bachelors,Hybrid,0
55851.0,25.0,Masters,Hybrid,0
138324.0,12.0,Bachelors,Hybrid,0
49407.0,9.0,Masters,Hybrid,0
133184.0,13.0,Masters,Remote,0
29909.0,16.0,Bachelors,In-person,0
107406.0,25.0,Masters,Remote,0
72000.0,9.0,Masters,Remote,0
32222.0,11.0,Masters,In-person,0
56925.0,7.0,Masters,Hybrid,0
67666.0,12.0,Masters,Hybrid,0
107406.0,10.0,Masters,Remote,0
64000.0,14.0,Masters,Hybrid,0
64444.0,30.0,Masters,Hybrid,0
88912.0,30.0,Masters,In-person,0
31822.0,10.0,Masters,Hybrid,0
37883.0,8.0,Masters,Hybrid,0
105846.0,7.0,Masters,Hybrid,0
25123.0,6.0,Bachelors,Remote,0
75184.0,14.0,Bachelors,Hybrid,0
75184.0,15.0,Masters,Hybrid,0
75184.0,20.0,Bachelors,Remote,0
83563.0,10.0,Bachelors,Hybrid,0
42637.0,23.0,Bachelors,Hybrid,0
38839.0,11.0,Masters,Remote,0
69277.0,10.0,Bachelors,Hybrid,0
75184.0,20.0,Masters,Hybrid,0
32222.0,9.0,Masters,Hybrid,0
75184.0,30.0,Masters,Hybrid,0
54133.0,18.0,Masters,Remote,0
23629.0,6.0,Bachelors,Hybrid,0
145000.0,10.0,Bachelors,Remote,1
122559.0,25.0,Masters,Hybrid,0
26852.0,9.0,Bachelors,In-person,0
64178.0,24.0,Masters,Hybrid,0
34557.0,10.0,Masters,Remote,0
118147.0,15.0,Masters,In-person,0
34370.0,34.0,Masters,In-person,0
21577.0,8.0,Bachelors,Hybrid,0
95541.0,4.0,Masters,In-person,0
69814.0,24.0,Masters,Remote,0
95592.0,20.0,Masters,Hybrid,0
53703.0,10.0,Masters,Hybrid,0
113375.0,11.0,Bachelors,Hybrid,0
25777.0,6.0,Bachelors,In-person,0
78183.0,24.0,Masters,Remote,0
53703.0,23.0,Bachelors,Remote,0
63370.0,4.0,Masters,Hybrid,0
62123.0,6.0,Bachelors,Remote,0
64341.0,14.0,Bachelors,Remote,0
171974.0,9.0,Masters,Remote,0
110873.0,17.0,Masters,Hybrid,0
64444.0,10.0,Bachelors,Hybrid,0
53703.0,8.0,Masters,Hybrid,0
44024.0,15.0,Masters,Hybrid,0
107406.0,24.0,Masters,Hybrid,0
54000.0,18.0,Bachelors,Hybrid,0
70063.0,10.0,Bachelors,In-person,0
53703.0,12.0,Masters,Hybrid,0
38216.0,3.0,Masters,Hybrid,0
31148.0,10.0,Bachelors,Hybrid,0
122559.0,18.0,Bachelors,Hybrid,0
39740.0,24.0,Bachelors,Hybrid,0
22731.0,15.0,Bachelors,In-person,0
48333.0,8.0,Masters,Remote,0
75184.0,8.0,Masters,Hybrid,0
38742.0,10.0,Bachelors,Hybrid,0
128887.0,14.0,Masters,Hybrid,0
57020.0,18.0,Masters,Hybrid,0
56465.0,14.0,Bachelors,Hybrid,0
48333.0,15.0,Bachelors,Hybrid,0
65514.0,12.0,Bachelors,Hybrid,0
61146.0,17.0,Masters,In-person,0
67530.0,6.0,Masters,Remote,0
72000.0,27.0,Masters,Remote,0
81528.0,8.0,Bachelors,Remote,0
100000.0,14.0,Bachelors,Remote,0
69814.0,16.0,Masters,Hybrid,0
25123.0,16.0,Bachelors,Hybrid,0
60964.0,11.0,Bachelors,In-person,0
198198.0,33.0,Masters,Remote,0
54777.0,11.0,Masters,Hybrid,0
73036.0,12.0,Bachelors,Remote,0
91719.0,38.0,Masters,Hybrid,0
114649.0,15.0,Masters,Remote,0
45078.0,13.0,Bachelors,In-person,0
48647.0,4.0,Masters,Hybrid,0
45111.0,9.0,Bachelors,Remote,0
45111.0,4.0,Bachelors,Remote,0
45784.0,8.0,Masters,In-person,0
122913.0,13.0,Bachelors,Remote,0
140387.0,38.0,Masters,Hybrid,0
67758.0,21.0,Bachelors,In-person,0
29909.0,5.0,Bachelors,Remote,0
34694.0,9.0,Bachelors,Remote,0
110827.0,26.0,Masters,Remote,0
68203.0,4.0,Bachelors,Hybrid,0
82448.0,12.0,Bachelors,Hybrid,0
116464.0,33.0,Bachelors,Remote,0
89087.0,12.0,Masters,Remote,0
23311.0,21.0,Masters,Hybrid,0
71538.0,25.0,Bachelors,Remote,0
32285.0,12.0,Masters,In-person,0
42962.0,15.0,Bachelors,Hybrid,0
232617.0,16.0,Masters,Hybrid,0
172000.0,27.0,Masters,Hybrid,1
24000.0,2.0,Bachelors,Remote,0
116988.0,11.0,Masters,Hybrid,0
75184.0,6.0,Masters,Remote,0
55680.0,11.0,Masters,Hybrid,0
85925.0,12.0,Bachelors,Remote,0
32222.0,2.0,Bachelors,In-person,0
113375.0,9.0,Bachelors,Hybrid,0
133757.0,28.0,Bachelors,Hybrid,0
55851.0,8.0,Masters,Hybrid,0
106000.0,5.0,Bachelors,Hybrid,1
29696.0,5.0,Bachelors,Remote,0
133538.0,18.0,Masters,Remote,0
47854.0,12.0,Bachelors,Hybrid,0
38666.0,10.0,Masters,In-person,0
80000.0,8.0,Masters,Remote,0
72693.0,28.0,Bachelors,Remote,0
29909.0,19.0,Masters,Remote,0
85925.0,20.0,Masters,Remote,0
121574.0,18.0,Bachelors,Hybrid,0
150369.0,9.0,Bachelors,Hybrid,0
96666.0,42.0,Masters,Remote,0
37592.0,40.0,Bachelors,Remote,0
24616.0,26.0,Bachelors,Remote,0
